file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
140912094.png,1.0,0.7452561,1101,40,1349,40,1349,264,1101,264
162325627.png,15.0,0.96857923,699,11,941,11,941,228,699,228
103518850.png,15.0,0.9147529,1102,168,1358,168,1358,377,1102,377
103518850.png,7.0,0.91108954,1456,771,1729,771,1729,1053,1456,1053
114614077.png,32.0,0.9734031,1135,121,1398,121,1398,379,1135,379
154208159.png,32.0,0.86819476,758,119,1000,119,1000,375,758,375
154208159.png,7.0,0.71935457,762,111,1000,111,1000,360,762,360
073626620.png,1.0,0.9826644,908,731,1207,731,1207,1014,908,1014
112708952.png,13.0,0.976414,1380,702,1677,702,1677,977,1380,977
115643179.png,28.0,0.9669102,786,75,1035,75,1035,332,786,332
115643179.png,5.0,0.9398191,1282,400,1565,400,1565,652,1282,652
110034774.png,17.0,0.9824514,1075,41,1353,41,1353,338,1075,338
120935999.png,22.0,0.89794815,457,323,704,323,704,608,457,608
105958695.png,31.0,0.82939893,723,163,977,163,977,399,723,399
120648300.png,6.0,0.96374047,728,117,988,117,988,356,728,356
180620781.png,7.0,0.97546715,1120,125,1405,125,1405,404,1120,404
150540776.png,15.0,0.9716115,735,152,978,152,978,383,735,383
133728103.png,23.0,0.9725035,1179,190,1410,190,1410,424,1179,424
093005845.png,28.0,0.962445,411,455,671,455,671,740,411,740
113337200.png,17.0,0.98183984,1076,0,1353,0,1353,287,1076,287
110239313.png,11.0,0.97994906,554,666,867,666,867,1047,554,1047
162545338.png,27.0,0.97483635,1116,81,1366,81,1366,338,1116,338
114333074.png,24.0,0.97715694,748,62,971,62,971,332,748,332
135355249.png,17.0,0.9776357,1135,89,1416,89,1416,393,1135,393
133133742.png,31.0,0.9727075,1033,193,1272,193,1272,449,1033,449
083241811.png,12.0,0.97032815,409,228,649,228,649,454,409,454
151137487.png,7.0,0.9649482,1103,0,1373,0,1373,259,1103,259
121317852.png,23.0,0.97566456,448,424,684,424,684,678,448,678
115716220.png,31.0,0.9456348,1314,453,1603,453,1603,715,1314,715
115716220.png,22.0,0.93439865,865,337,1111,337,1111,617,865,617
110935847.png,33.0,0.9499153,376,176,618,176,618,439,376,439
124738887.png,11.0,0.8622392,361,97,602,97,602,391,361,391
174206503.png,27.0,0.98115736,485,625,752,625,752,924,485,924
174206503.png,5.0,0.93060607,218,0,542,0,542,143,218,143
174206503.png,5.0,0.9303942,1261,435,1550,435,1550,691,1261,691
174206503.png,5.0,0.87407,1391,741,1710,741,1710,1020,1391,1020
174206503.png,6.0,0.79552174,1392,742,1709,742,1709,1003,1392,1003
112253363.png,25.0,0.98156047,844,257,1118,257,1118,559,844,559
112253363.png,32.0,0.9773259,1393,563,1697,563,1697,875,1393,875
115717551.png,13.0,0.9534679,485,625,759,625,759,892,485,892
130842428.png,22.0,0.8619818,1257,275,1493,275,1493,518,1257,518
130135676.png,33.0,0.9198712,1318,442,1602,442,1602,744,1318,744
130135676.png,32.0,0.739874,1318,442,1602,442,1602,744,1318,744
174442750.png,29.0,0.95675457,1057,0,1289,0,1289,225,1057,225
174442750.png,32.0,0.8466916,730,121,966,121,966,366,730,366
080112611.png,32.0,0.976896,1174,269,1447,269,1447,551,1174,551
174724527.png,15.0,0.97030336,388,370,641,370,641,615,388,615
165110746.png,11.0,0.84655917,1217,239,1476,239,1476,518,1217,518
112402265.png,11.0,0.9667154,1058,4,1332,4,1332,319,1058,319
150541377.png,15.0,0.96637815,778,447,1023,447,1023,700,778,700
125315500.png,4.0,0.9190005,1251,323,1492,323,1492,567,1251,567
120755224.png,5.0,0.9754342,741,123,994,123,994,356,741,356
120755224.png,11.0,0.8045234,1079,737,1347,737,1347,1036,1079,1036
095926238.png,10.0,0.8654359,707,92,957,92,957,319,707,319
091926405.png,22.0,0.97781277,736,195,956,195,956,434,736,434
155531861.png,10.0,0.9730517,1197,259,1468,259,1468,505,1197,505
121500514.png,11.0,0.9873033,786,99,1058,99,1058,428,786,428
181649255.png,1.0,0.9734072,404,587,683,587,683,855,404,855
181649255.png,27.0,0.7204941,1339,496,1601,496,1601,808,1339,808
114517707.png,7.0,0.9783958,1084,31,1354,31,1354,302,1084,302
163915745.png,8.0,0.9628492,1450,742,1748,742,1748,1015,1450,1015
163915745.png,27.0,0.7489981,890,562,1153,562,1153,852,890,852
093344882.png,29.0,0.9711925,682,35,911,35,911,276,682,276
141016930.png,5.0,0.96859837,533,506,810,506,810,775,533,775
151916888.png,27.0,0.9789692,391,192,632,192,632,461,391,461
120101966.png,19.0,0.9234236,781,150,1033,150,1033,386,781,386
074109833.png,12.0,0.9796969,733,248,984,248,984,485,733,485
104031327.png,32.0,0.8834419,851,140,1102,140,1102,394,851,394
121513674.png,11.0,0.97683823,1197,171,1488,171,1488,509,1197,509
164520979.png,29.0,0.97505355,349,277,592,277,592,535,349,535
164520979.png,17.0,0.87365025,523,729,804,729,804,1080,523,1080
164520979.png,24.0,0.777013,299,0,517,0,517,196,299,196
164520979.png,27.0,0.7742109,524,729,809,729,809,1023,524,1023
181652034.png,3.0,0.9717713,1224,288,1494,288,1494,564,1224,564
113229638.png,11.0,0.9749726,805,249,1089,249,1089,595,805,595
103435715.png,26.0,0.9648323,1175,145,1444,145,1444,422,1175,422
132410757.png,11.0,0.9817375,1192,138,1474,138,1474,468,1192,468
132410757.png,5.0,0.7762556,0,518,42,518,42,741,0,741
115641420.png,6.0,0.98048234,1341,567,1652,567,1652,839,1341,839
125338228.png,4.0,0.9712621,383,161,623,161,623,423,383,423
141909816.png,11.0,0.7690463,477,243,697,243,697,471,477,471
163244408.png,31.0,0.95007247,345,149,585,149,585,383,345,383
160942509.png,17.0,0.8954917,686,0,928,0,928,203,686,203
085145375.png,12.0,0.97699875,749,205,990,205,990,435,749,435
131940923.png,17.0,0.9807973,700,26,971,26,971,323,700,323
091156101.png,24.0,0.97553396,771,331,1014,331,1014,618,771,618
130618761.png,4.0,0.9340217,386,156,625,156,625,419,386,419
103542541.png,27.0,0.9743312,1115,40,1362,40,1362,297,1115,297
112322385.png,8.0,0.9511367,840,363,1097,363,1097,602,840,602
095216706.png,23.0,0.97858286,830,674,1077,674,1077,947,830,947
154456118.png,1.0,0.95237625,1152,82,1406,82,1406,307,1152,307
115231318.png,5.0,0.97713506,1174,308,1453,308,1453,563,1174,563
091350660.png,16.0,0.980839,859,418,1161,418,1161,752,859,752
130856958.png,28.0,0.9795618,1139,63,1394,63,1394,321,1139,321
120740066.png,17.0,0.98601425,449,370,735,370,735,707,449,707
170732560.png,18.0,0.97376275,542,724,825,724,825,996,542,996
170732560.png,17.0,0.75749934,346,0,754,0,754,61,346,61
102655630.png,19.0,0.94846034,1115,144,1377,144,1377,375,1115,375
145918382.png,4.0,0.96644485,1226,227,1461,227,1461,467,1226,467
145500207.png,13.0,0.96279573,1115,95,1365,95,1365,322,1115,322
084029246.png,21.0,0.9752753,466,435,756,435,756,774,466,774
125620164.png,17.0,0.93090844,501,467,784,467,784,799,501,799
111857100.png,16.0,0.8721104,746,111,1022,111,1022,407,746,407
111857100.png,17.0,0.78950834,746,111,1021,111,1021,406,746,406
101359977.png,29.0,0.97539085,731,83,966,83,966,326,731,326
101359977.png,5.0,0.93458,966,765,1261,765,1261,1046,966,1046
113421726.png,14.0,0.9717998,832,412,1102,412,1102,661,832,661
124712326.png,32.0,0.9451764,943,490,1217,490,1217,793,943,793
124712326.png,11.0,0.93806815,1149,0,1351,0,1351,260,1149,260
124712326.png,32.0,0.9259863,837,172,1058,172,1058,414,837,414
152617628.png,15.0,0.9766198,700,126,955,126,955,356,700,356
115748182.png,11.0,0.7223639,1570,758,1844,758,1844,1037,1570,1037
114802882.png,9.0,0.96007115,1123,106,1372,106,1372,326,1123,326
115413783.png,21.0,0.98041725,753,72,1016,72,1016,367,753,367
164729079.png,31.0,0.89320844,682,63,930,63,930,293,682,293
103947288.png,11.0,0.9859195,786,89,1056,89,1056,411,786,411
110005944.png,33.0,0.96394014,719,105,960,105,960,358,719,358
092900977.png,11.0,0.98046964,1167,231,1462,231,1462,603,1167,603
082220349.png,24.0,0.8975351,532,685,794,685,794,971,532,971
082220349.png,22.0,0.89000785,1234,477,1485,477,1485,735,1234,735
152542397.png,17.0,0.9806902,1198,184,1475,184,1475,480,1198,480
110446483.png,22.0,0.8562317,1525,752,1795,752,1795,1024,1525,1024
160624677.png,15.0,0.93458545,716,69,965,69,965,291,716,291
140234676.png,5.0,0.92843777,1035,21,1299,21,1299,257,1035,257
115300724.png,19.0,0.9536743,750,135,1001,135,1001,366,750,366
094154583.png,22.0,0.97480696,494,354,735,354,735,602,494,602
094154583.png,6.0,0.79940593,1403,742,1717,742,1717,1031,1403,1031
125809307.png,31.0,0.7800538,526,528,794,528,794,788,526,788
100522633.png,15.0,0.97561634,725,69,974,69,974,288,725,288
171543313.png,32.0,0.893605,1466,734,1771,734,1771,1045,1466,1045
155915132.png,32.0,0.97791207,592,340,866,340,866,628,592,628
154412881.png,4.0,0.97297984,1251,208,1510,208,1510,480,1251,480
154412881.png,31.0,0.91561455,958,619,1256,619,1256,902,958,902
141502799.png,17.0,0.9821989,1076,0,1354,0,1354,286,1076,286
073540185.png,5.0,0.93044156,710,110,966,110,966,350,710,350
114342775.png,14.0,0.9358707,448,365,698,365,698,612,448,612
163126641.png,13.0,0.8768351,404,403,658,403,658,646,404,646
130221900.png,4.0,0.97528404,1129,34,1373,34,1373,281,1129,281
094131458.png,21.0,0.8759272,1190,330,1484,330,1484,654,1190,654
094131458.png,17.0,0.78483087,1189,329,1485,329,1485,655,1189,655
125422961.png,5.0,0.9613779,1220,264,1494,264,1494,519,1220,519
141921720.png,13.0,0.8084112,1098,82,1347,82,1347,304,1098,304
101400221.png,13.0,0.97930247,989,642,1273,642,1273,914,989,914
134705993.png,30.0,0.97912496,709,104,954,104,954,332,709,332
072954236.png,23.0,0.9788083,1211,285,1449,285,1449,530,1211,530
134208439.png,24.0,0.9634809,783,80,1009,80,1009,347,783,347
143741021.png,31.0,0.9283902,1237,253,1504,253,1504,498,1237,498
133908976.png,9.0,0.96338683,1089,0,1333,0,1333,216,1089,216
134443990.png,31.0,0.95276976,745,152,993,152,993,398,745,398
134443990.png,11.0,0.7683824,1133,0,1339,0,1339,238,1133,238
112931123.png,7.0,0.97939277,1073,93,1348,93,1348,371,1073,371
085524718.png,10.0,0.974386,1129,300,1402,300,1402,544,1129,544
132312864.png,6.0,0.8499811,849,234,1109,234,1109,472,849,472
132312864.png,19.0,0.7679313,849,233,1109,233,1109,472,849,472
074152167.png,16.0,0.9761321,945,524,1249,524,1249,862,945,862
074431424.png,33.0,0.9780049,833,242,1088,242,1088,517,833,517
151133716.png,17.0,0.9342657,696,3,940,3,940,265,696,265
103219891.png,32.0,0.9795863,944,592,1222,592,1222,906,944,906
114248893.png,10.0,0.9473482,862,415,1135,415,1135,667,862,667
120711733.png,31.0,0.84692496,738,139,995,139,995,379,738,379
114104479.png,26.0,0.9309239,1144,149,1412,149,1412,426,1144,426
093931380.png,3.0,0.976232,1035,30,1281,30,1281,275,1035,275
110027390.png,29.0,0.9787859,1039,52,1277,52,1277,292,1039,292
120454431.png,27.0,0.96808326,1180,197,1409,197,1409,434,1180,434
134115451.png,15.0,0.9545056,411,296,665,296,665,567,411,567
134115451.png,24.0,0.92937857,883,449,1143,449,1143,732,883,732
134115451.png,17.0,0.86966145,1059,23,1304,23,1304,247,1059,247
134115451.png,12.0,0.8408821,1059,22,1304,22,1304,247,1059,247
093534651.png,25.0,0.8118914,958,686,1240,686,1240,994,958,994
165532153.png,30.0,0.95418143,1130,79,1379,79,1379,308,1130,308
165532153.png,27.0,0.7036418,550,671,818,671,818,978,550,978
144708931.png,17.0,0.9544074,1329,478,1624,478,1624,795,1329,795
144708931.png,25.0,0.8934209,1326,478,1625,478,1625,799,1326,799
080154374.png,16.0,0.9832213,753,195,1037,195,1037,497,753,497
135124843.png,13.0,0.9722874,464,455,713,455,713,709,464,709
091642416.png,26.0,0.9487797,1136,236,1415,236,1415,528,1136,528
091642416.png,7.0,0.7555479,1136,238,1415,238,1415,530,1136,530
134109815.png,22.0,0.9683359,414,278,636,278,636,527,414,527
072050586.png,1.0,0.95026976,1278,502,1574,502,1574,760,1278,760
120521428.png,11.0,0.9770683,1310,507,1631,507,1631,880,1310,880
121811421.png,3.0,0.96224695,1137,122,1393,122,1393,390,1137,390
093543019.png,2.0,0.7987851,416,463,649,463,649,717,416,717
131458929.png,29.0,0.9726892,713,27,946,27,946,268,713,268
171127369.png,7.0,0.9759679,333,205,602,205,602,491,333,491
080404147.png,7.0,0.9817732,1220,378,1521,378,1521,686,1220,686
093904009.png,18.0,0.94693655,971,766,1266,766,1266,1041,971,1041
101027344.png,0.0,0.9407016,1144,373,1416,373,1416,623,1144,623
150051141.png,6.0,0.9762755,1156,205,1436,205,1436,458,1156,458
150051141.png,12.0,0.87918955,1030,847,1327,847,1327,1080,1030,1080
090818154.png,30.0,0.9670998,1345,627,1636,627,1636,900,1345,900
152646451.png,11.0,0.9546494,1394,605,1739,605,1739,973,1394,973
152646451.png,27.0,0.91982466,1466,766,1743,766,1743,1039,1466,1039
152646451.png,33.0,0.771496,683,4,923,4,923,273,683,273
091352104.png,17.0,0.82137454,846,472,1125,472,1125,794,846,794
154216547.png,31.0,0.82923275,854,406,1123,406,1123,660,854,660
102900177.png,11.0,0.98572063,1006,173,1274,173,1274,511,1006,511
162824610.png,31.0,0.8939767,1130,80,1380,80,1380,317,1130,317
141258029.png,31.0,0.95967484,1134,209,1396,209,1396,449,1134,449
101927436.png,26.0,0.95461404,1111,197,1389,197,1389,486,1111,486
132745832.png,27.0,0.8496846,469,539,719,539,719,808,469,808
154416586.png,28.0,0.8411456,1283,368,1561,368,1561,655,1283,655
140832918.png,27.0,0.85882646,802,299,1059,299,1059,573,802,573
140832918.png,7.0,0.7496337,805,296,1059,296,1059,555,805,555
105639972.png,12.0,0.95808655,1097,63,1343,63,1343,279,1097,279
132307525.png,15.0,0.9765539,991,29,1257,29,1257,247,991,247
150241367.png,30.0,0.97578526,1118,164,1376,164,1376,398,1118,398
113844307.png,8.0,0.9691656,1186,292,1449,292,1449,524,1186,524
134437715.png,3.0,0.85170966,762,47,1004,47,1004,296,762,296
172952498.png,7.0,0.9784918,365,467,652,467,652,779,365,779
124206518.png,4.0,0.973356,1418,658,1710,658,1710,960,1418,960
135811709.png,5.0,0.9371354,1108,38,1366,38,1366,274,1108,274
140203480.png,13.0,0.96856403,849,343,1111,343,1111,586,849,586
135325375.png,32.0,0.9362484,782,90,1027,90,1027,354,782,354
135325375.png,7.0,0.84519994,788,90,1028,90,1028,338,788,338
141632844.png,1.0,0.726243,1107,75,1360,75,1360,299,1107,299
120236807.png,23.0,0.96982497,1178,291,1411,291,1411,526,1178,526
173443418.png,15.0,0.9762106,421,510,695,510,695,768,421,768
093325002.png,23.0,0.962729,1310,561,1563,561,1563,817,1310,817
151712593.png,15.0,0.9753912,709,63,959,63,959,284,709,284
160909777.png,10.0,0.9085713,1088,15,1337,15,1337,232,1088,232
162108953.png,11.0,0.86087865,1120,91,1370,91,1370,320,1120,320
112104456.png,11.0,0.97518516,468,289,748,289,748,636,468,636
113525669.png,4.0,0.73687124,563,798,845,798,845,1080,563,1080
115401148.png,25.0,0.97319746,1150,138,1415,138,1415,425,1150,425
082203561.png,16.0,0.9770423,465,654,774,654,774,1010,465,1010
143810158.png,24.0,0.9101636,751,65,974,65,974,323,751,323
143810158.png,11.0,0.83543336,751,65,977,65,977,322,751,322
141909621.png,27.0,0.97657984,714,36,952,36,952,291,714,291
152544696.png,30.0,0.9709371,1205,289,1469,289,1469,533,1205,533
111944454.png,6.0,0.9587419,1069,139,1334,139,1334,377,1069,377
125603705.png,7.0,0.9741106,1104,53,1381,53,1381,339,1104,339
152918119.png,4.0,0.9758731,1356,497,1636,497,1636,781,1356,781
112009229.png,28.0,0.94992983,719,34,963,34,963,287,719,287
135641251.png,22.0,0.9762137,1275,287,1510,287,1510,532,1275,532
135641251.png,27.0,0.9467205,1036,876,1490,876,1490,1080,1036,1080
112910067.png,24.0,0.9615199,1241,199,1480,199,1480,473,1241,473
142033719.png,1.0,0.8672508,1103,138,1364,138,1364,360,1103,360
142033719.png,24.0,0.7451255,764,125,1006,125,1006,383,764,383
114218726.png,14.0,0.8103203,1155,353,1429,353,1429,600,1155,600
130356627.png,20.0,0.9082605,1019,760,1321,760,1321,1049,1019,1049
130619627.png,17.0,0.9844035,1123,47,1402,47,1402,348,1123,348
100331118.png,11.0,0.9773521,418,362,709,362,709,710,418,710
133340703.png,6.0,0.87339354,472,552,730,552,730,816,472,816
094504662.png,32.0,0.78688973,1163,244,1425,244,1425,484,1163,484
091351229.png,24.0,0.9800719,1370,577,1638,577,1638,887,1370,887
091351229.png,17.0,0.9444154,728,167,988,167,988,453,728,453
111250221.png,12.0,0.9633001,1050,50,1296,50,1296,271,1050,271
114059739.png,10.0,0.96836746,1254,376,1536,376,1536,628,1254,628
100226255.png,10.0,0.9350607,884,241,1144,241,1144,486,884,486
100226255.png,6.0,0.7233802,884,241,1143,241,1143,485,884,485
141642404.png,24.0,0.96144515,1197,224,1436,224,1436,502,1197,502
131429452.png,22.0,0.8894255,994,783,1249,783,1249,1056,994,1056
131429452.png,11.0,0.86590964,994,783,1248,783,1248,1056,994,1056
123025797.png,7.0,0.91786635,1149,96,1415,96,1415,385,1149,385
123025797.png,17.0,0.9088163,1147,95,1414,95,1414,382,1147,382
100541249.png,23.0,0.97795206,899,632,1152,632,1152,900,899,900
073836727.png,12.0,0.98005,1117,169,1373,169,1373,397,1117,397
112829251.png,11.0,0.9757883,865,478,1171,478,1171,844,865,844
144800429.png,28.0,0.94357467,461,448,711,448,711,735,461,735
144800429.png,31.0,0.8578649,1227,258,1500,258,1500,504,1227,504
134456515.png,11.0,0.72312695,822,84,1048,84,1048,341,822,341
120756271.png,30.0,0.97717285,917,759,1204,759,1204,1037,917,1037
124443873.png,17.0,0.9640711,673,78,936,78,936,376,673,376
124443873.png,6.0,0.90433675,1280,533,1564,533,1564,793,1280,793
114718127.png,29.0,0.9716552,707,38,941,38,941,280,707,280
181317346.png,32.0,0.9733503,355,276,614,276,614,554,355,554
181317346.png,27.0,0.88056487,1042,0,1272,0,1272,224,1042,224
094712571.png,22.0,0.95358324,705,147,924,147,924,375,705,375
142028277.png,19.0,0.94198173,1128,106,1388,106,1388,339,1128,339
144224196.png,28.0,0.90920854,1057,0,1304,0,1304,226,1057,226
103620416.png,11.0,0.97361267,1197,219,1492,219,1492,558,1197,558
100142116.png,10.0,0.9711495,1118,195,1386,195,1386,434,1118,434
084846410.png,27.0,0.97080165,1236,386,1508,386,1508,677,1236,677
174212660.png,18.0,0.9745709,787,279,1041,279,1041,522,787,522
174212660.png,14.0,0.7151447,941,584,1258,584,1258,915,941,915
160823859.png,18.0,0.95922315,1060,166,1325,166,1325,401,1060,401
090146225.png,7.0,0.9712423,1163,288,1451,288,1451,592,1163,592
104910399.png,7.0,0.9782291,1111,99,1392,99,1392,380,1111,380
115723416.png,21.0,0.9791454,1171,160,1445,160,1445,463,1171,463
085827811.png,18.0,0.9663698,759,303,1018,303,1018,547,759,547
142254188.png,29.0,0.9693806,359,230,599,230,599,486,359,486
144058491.png,17.0,0.94173414,1106,37,1370,37,1370,313,1106,313
144058491.png,7.0,0.9020891,1106,37,1370,37,1370,313,1106,313
113957770.png,11.0,0.9752005,429,308,708,308,708,660,429,660
163336965.png,22.0,0.96299446,433,368,646,368,646,667,433,667
163336965.png,21.0,0.89061695,1072,14,1335,14,1335,286,1072,286
093206058.png,5.0,0.96565616,1108,178,1379,178,1379,421,1108,421
093206058.png,22.0,0.89260614,696,108,929,108,929,372,696,372
094209065.png,27.0,0.968593,375,304,627,304,627,588,375,588
084247517.png,31.0,0.9781512,431,435,691,435,691,705,431,705
103003702.png,1.0,0.9753177,705,67,951,67,951,293,705,293
143304482.png,6.0,0.9159291,1247,359,1526,359,1526,614,1247,614
090719296.png,1.0,0.7853159,597,267,849,267,849,513,597,513
115644780.png,5.0,0.95981914,753,72,1004,72,1004,308,753,308
143727628.png,6.0,0.9364264,914,570,1197,570,1197,838,914,838
132346422.png,11.0,0.9757161,499,322,781,322,781,674,499,674
130602723.png,15.0,0.9442747,1102,47,1358,47,1358,269,1102,269
154117361.png,29.0,0.97993374,1142,25,1380,25,1380,267,1142,267
134332981.png,6.0,0.95287734,873,424,1152,424,1152,679,873,679
134326476.png,15.0,0.9753162,763,85,1012,85,1012,307,763,307
134326476.png,11.0,0.95795304,586,660,857,660,857,977,586,977
122149222.png,17.0,0.9796719,770,100,1047,100,1047,405,770,405
112917741.png,17.0,0.84332997,1175,106,1427,106,1427,359,1175,359
112917741.png,32.0,0.76716626,1174,106,1427,106,1427,358,1174,358
081244412.png,18.0,0.97658235,973,435,1232,435,1232,692,973,692
120507675.png,30.0,0.97824496,1134,106,1386,106,1386,335,1134,335
111212079.png,33.0,0.975417,1120,114,1370,114,1370,364,1120,364
123621445.png,0.0,0.88440865,1131,65,1386,65,1386,294,1131,294
133742032.png,23.0,0.97485095,1097,107,1319,107,1319,334,1097,334
154806621.png,15.0,0.9662261,750,47,997,47,997,273,750,273
132934927.png,17.0,0.9538613,1190,155,1464,155,1464,448,1190,448
